	single_ID	Name_EMA	Approved_Europe	Name_PMDA	Approved_Japan	Name_Orange_Book	Approved_USA	Available_USA	ID_Label	Therapy_Name	Combination_Therapy	Ingredient_IDs
2267	DRUGBANK:DB00028	HUMAN NORMAL IMMUNOGLOBULIN (SCIG)	TRUE	POLYETHYLENE GLYCOL TREATED HUMAN NORMAL IMMUNOGLOBULIN G	TRUE		FALSE		Human immunoglobulin G	HUMAN NORMAL IMMUNOGLOBULIN (SCIG)POLYETHYLENE GLYCOL TREATED HUMAN NORMAL IMMUNOGLOBULIN G	FALSE	
2268	DRUGBANK:DB00028	HUMAN NORMAL IMMUNOGLOBULIN (SCIG)	TRUE	PH4-TREATED ACIDIC NORMAL  HUMAN IMMUNOGLOBULIN	TRUE		FALSE		Human immunoglobulin G	HUMAN NORMAL IMMUNOGLOBULIN (SCIG)PH4-TREATED ACIDIC NORMAL HUMAN IMMUNOGLOBULIN	FALSE	
2269	DRUGBANK:DB00028	HUMAN NORMAL IMMUNOGLOBULIN (SCIG)	TRUE	FREEZE-DRIED ION- EXCHANGE-RESIN TREATED HUMAN NORMAL IMMUNOGLOBULIN	TRUE		FALSE		Human immunoglobulin G	HUMAN NORMAL IMMUNOGLOBULIN (SCIG)FREEZE-DRIED ION- EXCHANGE-RESIN TREATED HUMAN NORMAL IMMUNOGLOBULIN	FALSE	
2270	DRUGBANK:DB00028	HUMAN NORMAL IMMUNOGLOBULIN	TRUE	FREEZE-DRIED SULFONATED HUMAN NORMAL IMMUNOGLOBULIN	TRUE		FALSE		Human immunoglobulin G	HUMAN NORMAL IMMUNOGLOBULINFREEZE-DRIED SULFONATED HUMAN NORMAL IMMUNOGLOBULIN	FALSE	
2271	DRUGBANK:DB00028	HUMAN NORMAL IMMUNOGLOBULIN	TRUE	FREEZE-DRIED PH4 TREATED HUMAN IMMUNOGLOBULIN	TRUE		FALSE		Human immunoglobulin G	HUMAN NORMAL IMMUNOGLOBULINFREEZE-DRIED PH4 TREATED HUMAN IMMUNOGLOBULIN	FALSE	
2272	DRUGBANK:DB00028	HUMAN NORMAL IMMUNOGLOBULIN	TRUE	PH4-TREATED ACIDIC NORMAL HUMAN IMMUNOGLOBULIN (SUBCUTANEOUS INJECTION)	TRUE		FALSE		Human immunoglobulin G	HUMAN NORMAL IMMUNOGLOBULINPH4-TREATED ACIDIC NORMAL HUMAN IMMUNOGLOBULIN (SUBCUTANEOUS INJECTION)	FALSE	
2273	DRUGBANK:DB00028	HUMAN NORMAL IMMUNOGLOBULIN	TRUE	"ANTI-HUMAN THYMOCYTE IMMUNOGLOBULIN, EQUINE"	TRUE		FALSE		Human immunoglobulin G	"HUMAN NORMAL IMMUNOGLOBULINANTI-HUMAN THYMOCYTE IMMUNOGLOBULIN, EQUINE"	FALSE	
2274	DRUGBANK:DB00028	HUMAN NORMAL IMMUNOGLOBULIN	TRUE	FREEZE-DRIED HUMAN ACTIVATED PROTEIN C CONCENTRATED	TRUE		FALSE		Human immunoglobulin G	HUMAN NORMAL IMMUNOGLOBULINFREEZE-DRIED HUMAN ACTIVATED PROTEIN C CONCENTRATED	FALSE	
2275	DRUGBANK:DB00028	HUMAN NORMAL IMMUNOGLOBULIN	TRUE	FREEZE-DRIED HUMAN PROTHROMBIN COMPLEX CONCENTRATED	TRUE		FALSE		Human immunoglobulin G	HUMAN NORMAL IMMUNOGLOBULINFREEZE-DRIED HUMAN PROTHROMBIN COMPLEX CONCENTRATED	FALSE	
2276	DRUGBANK:DB00028	HUMAN NORMAL IMMUNOGLOBULIN	TRUE	HUMAN NORMAL IMMUNOGLOBULIN G (PH4-TREATED ACIDIC NORMAL HUMAN IMMUNOGLOBULIN [SUBCUTANEOUS INJECTION])	TRUE		FALSE		Human immunoglobulin G	HUMAN NORMAL IMMUNOGLOBULINHUMAN NORMAL IMMUNOGLOBULIN G (PH4-TREATED ACIDIC NORMAL HUMAN IMMUNOGLOBULIN [SUBCUTANEOUS INJECTION])	FALSE	
2277	DRUGBANK:DB00028	HUMAN NORMAL IMMUNOGLOBULIN	TRUE	PH4-TREATED NORMAL HUMAN IMMUNOGLOBULIN (SUBCUTANEOUS INJECTION)	TRUE		FALSE		Human immunoglobulin G	HUMAN NORMAL IMMUNOGLOBULINPH4-TREATED NORMAL HUMAN IMMUNOGLOBULIN (SUBCUTANEOUS INJECTION)	FALSE	
2278	DRUGBANK:DB00028	HUMAN NORMAL IMMUNOGLOBULIN	TRUE	PH4-TREATED ACIDIC NORMAL HUMAN IMMUNOGLOBULIN	TRUE		FALSE		Human immunoglobulin G	HUMAN NORMAL IMMUNOGLOBULINPH4-TREATED ACIDIC NORMAL HUMAN IMMUNOGLOBULIN	FALSE	
2279	DRUGBANK:DB00028	HUMAN NORMAL IMMUNOGLOBULIN	TRUE	PH4-TREATED ACIDIC HUMAN NORMAL IMMUNOGLOBULIN	TRUE		FALSE		Human immunoglobulin G	HUMAN NORMAL IMMUNOGLOBULINPH4-TREATED ACIDIC HUMAN NORMAL IMMUNOGLOBULIN	FALSE	
2280	DRUGBANK:DB00028	HUMAN NORMAL IMMUNOGLOBULIN	TRUE	POLYETHYLENE GLYCOL TREATED HUMAN NORMAL IMMUNOGLOBULIN G	TRUE		FALSE		Human immunoglobulin G	HUMAN NORMAL IMMUNOGLOBULINPOLYETHYLENE GLYCOL TREATED HUMAN NORMAL IMMUNOGLOBULIN G	FALSE	
2281	DRUGBANK:DB00028	HUMAN NORMAL IMMUNOGLOBULIN	TRUE	PH4-TREATED ACIDIC NORMAL  HUMAN IMMUNOGLOBULIN	TRUE		FALSE		Human immunoglobulin G	HUMAN NORMAL IMMUNOGLOBULINPH4-TREATED ACIDIC NORMAL HUMAN IMMUNOGLOBULIN	FALSE	
2282	DRUGBANK:DB00028	HUMAN NORMAL IMMUNOGLOBULIN	TRUE	FREEZE-DRIED ION- EXCHANGE-RESIN TREATED HUMAN NORMAL IMMUNOGLOBULIN	TRUE		FALSE		Human immunoglobulin G	HUMAN NORMAL IMMUNOGLOBULINFREEZE-DRIED ION- EXCHANGE-RESIN TREATED HUMAN NORMAL IMMUNOGLOBULIN	FALSE	
2283	DRUGBANK:DB00028	HUMAN NORMAL IMMUNOGLOBULIN (IVIG)	TRUE	FREEZE-DRIED SULFONATED HUMAN NORMAL IMMUNOGLOBULIN	TRUE		FALSE		Human immunoglobulin G	HUMAN NORMAL IMMUNOGLOBULIN (IVIG)FREEZE-DRIED SULFONATED HUMAN NORMAL IMMUNOGLOBULIN	FALSE	
2284	DRUGBANK:DB00028	HUMAN NORMAL IMMUNOGLOBULIN (IVIG)	TRUE	FREEZE-DRIED PH4 TREATED HUMAN IMMUNOGLOBULIN	TRUE		FALSE		Human immunoglobulin G	HUMAN NORMAL IMMUNOGLOBULIN (IVIG)FREEZE-DRIED PH4 TREATED HUMAN IMMUNOGLOBULIN	FALSE	
2285	DRUGBANK:DB00028	HUMAN NORMAL IMMUNOGLOBULIN (IVIG)	TRUE	PH4-TREATED ACIDIC NORMAL HUMAN IMMUNOGLOBULIN (SUBCUTANEOUS INJECTION)	TRUE		FALSE		Human immunoglobulin G	HUMAN NORMAL IMMUNOGLOBULIN (IVIG)PH4-TREATED ACIDIC NORMAL HUMAN IMMUNOGLOBULIN (SUBCUTANEOUS INJECTION)	FALSE	
2286	DRUGBANK:DB00028	HUMAN NORMAL IMMUNOGLOBULIN (IVIG)	TRUE	"ANTI-HUMAN THYMOCYTE IMMUNOGLOBULIN, EQUINE"	TRUE		FALSE		Human immunoglobulin G	"HUMAN NORMAL IMMUNOGLOBULIN (IVIG)ANTI-HUMAN THYMOCYTE IMMUNOGLOBULIN, EQUINE"	FALSE	
2287	DRUGBANK:DB00028	HUMAN NORMAL IMMUNOGLOBULIN (IVIG)	TRUE	FREEZE-DRIED HUMAN ACTIVATED PROTEIN C CONCENTRATED	TRUE		FALSE		Human immunoglobulin G	HUMAN NORMAL IMMUNOGLOBULIN (IVIG)FREEZE-DRIED HUMAN ACTIVATED PROTEIN C CONCENTRATED	FALSE	
2288	DRUGBANK:DB00028	HUMAN NORMAL IMMUNOGLOBULIN (IVIG)	TRUE	FREEZE-DRIED HUMAN PROTHROMBIN COMPLEX CONCENTRATED	TRUE		FALSE		Human immunoglobulin G	HUMAN NORMAL IMMUNOGLOBULIN (IVIG)FREEZE-DRIED HUMAN PROTHROMBIN COMPLEX CONCENTRATED	FALSE	
2289	DRUGBANK:DB00028	HUMAN NORMAL IMMUNOGLOBULIN (IVIG)	TRUE	HUMAN NORMAL IMMUNOGLOBULIN G (PH4-TREATED ACIDIC NORMAL HUMAN IMMUNOGLOBULIN [SUBCUTANEOUS INJECTION])	TRUE		FALSE		Human immunoglobulin G	HUMAN NORMAL IMMUNOGLOBULIN (IVIG)HUMAN NORMAL IMMUNOGLOBULIN G (PH4-TREATED ACIDIC NORMAL HUMAN IMMUNOGLOBULIN [SUBCUTANEOUS INJECTION])	FALSE	
2290	DRUGBANK:DB00028	HUMAN NORMAL IMMUNOGLOBULIN (IVIG)	TRUE	PH4-TREATED NORMAL HUMAN IMMUNOGLOBULIN (SUBCUTANEOUS INJECTION)	TRUE		FALSE		Human immunoglobulin G	HUMAN NORMAL IMMUNOGLOBULIN (IVIG)PH4-TREATED NORMAL HUMAN IMMUNOGLOBULIN (SUBCUTANEOUS INJECTION)	FALSE	
2291	DRUGBANK:DB00028	HUMAN NORMAL IMMUNOGLOBULIN (IVIG)	TRUE	PH4-TREATED ACIDIC NORMAL HUMAN IMMUNOGLOBULIN	TRUE		FALSE		Human immunoglobulin G	HUMAN NORMAL IMMUNOGLOBULIN (IVIG)PH4-TREATED ACIDIC NORMAL HUMAN IMMUNOGLOBULIN	FALSE	
2292	DRUGBANK:DB00028	HUMAN NORMAL IMMUNOGLOBULIN (IVIG)	TRUE	PH4-TREATED ACIDIC HUMAN NORMAL IMMUNOGLOBULIN	TRUE		FALSE		Human immunoglobulin G	HUMAN NORMAL IMMUNOGLOBULIN (IVIG)PH4-TREATED ACIDIC HUMAN NORMAL IMMUNOGLOBULIN	FALSE	
2293	DRUGBANK:DB00028	HUMAN NORMAL IMMUNOGLOBULIN (IVIG)	TRUE	POLYETHYLENE GLYCOL TREATED HUMAN NORMAL IMMUNOGLOBULIN G	TRUE		FALSE		Human immunoglobulin G	HUMAN NORMAL IMMUNOGLOBULIN (IVIG)POLYETHYLENE GLYCOL TREATED HUMAN NORMAL IMMUNOGLOBULIN G	FALSE	
2294	DRUGBANK:DB00028	HUMAN NORMAL IMMUNOGLOBULIN (IVIG)	TRUE	PH4-TREATED ACIDIC NORMAL  HUMAN IMMUNOGLOBULIN	TRUE		FALSE		Human immunoglobulin G	HUMAN NORMAL IMMUNOGLOBULIN (IVIG)PH4-TREATED ACIDIC NORMAL HUMAN IMMUNOGLOBULIN	FALSE	
2295	DRUGBANK:DB00028	HUMAN NORMAL IMMUNOGLOBULIN (IVIG)	TRUE	FREEZE-DRIED ION- EXCHANGE-RESIN TREATED HUMAN NORMAL IMMUNOGLOBULIN	TRUE		FALSE		Human immunoglobulin G	HUMAN NORMAL IMMUNOGLOBULIN (IVIG)FREEZE-DRIED ION- EXCHANGE-RESIN TREATED HUMAN NORMAL IMMUNOGLOBULIN	FALSE	
2296	DRUGBANK:DB00028	SPHEROIDS OF HUMAN AUTOLOGOUS MATRIX-ASSOCIATED CHONDROCYTES	TRUE	FREEZE-DRIED SULFONATED HUMAN NORMAL IMMUNOGLOBULIN	TRUE		FALSE		Human immunoglobulin G	SPHEROIDS OF HUMAN AUTOLOGOUS MATRIX-ASSOCIATED CHONDROCYTESFREEZE-DRIED SULFONATED HUMAN NORMAL IMMUNOGLOBULIN	FALSE	
2297	DRUGBANK:DB00028	SPHEROIDS OF HUMAN AUTOLOGOUS MATRIX-ASSOCIATED CHONDROCYTES	TRUE	FREEZE-DRIED PH4 TREATED HUMAN IMMUNOGLOBULIN	TRUE		FALSE		Human immunoglobulin G	SPHEROIDS OF HUMAN AUTOLOGOUS MATRIX-ASSOCIATED CHONDROCYTESFREEZE-DRIED PH4 TREATED HUMAN IMMUNOGLOBULIN	FALSE	
2298	DRUGBANK:DB00028	SPHEROIDS OF HUMAN AUTOLOGOUS MATRIX-ASSOCIATED CHONDROCYTES	TRUE	PH4-TREATED ACIDIC NORMAL HUMAN IMMUNOGLOBULIN (SUBCUTANEOUS INJECTION)	TRUE		FALSE		Human immunoglobulin G	SPHEROIDS OF HUMAN AUTOLOGOUS MATRIX-ASSOCIATED CHONDROCYTESPH4-TREATED ACIDIC NORMAL HUMAN IMMUNOGLOBULIN (SUBCUTANEOUS INJECTION)	FALSE	
2299	DRUGBANK:DB00028	SPHEROIDS OF HUMAN AUTOLOGOUS MATRIX-ASSOCIATED CHONDROCYTES	TRUE	"ANTI-HUMAN THYMOCYTE IMMUNOGLOBULIN, EQUINE"	TRUE		FALSE		Human immunoglobulin G	"SPHEROIDS OF HUMAN AUTOLOGOUS MATRIX-ASSOCIATED CHONDROCYTESANTI-HUMAN THYMOCYTE IMMUNOGLOBULIN, EQUINE"	FALSE	
2300	DRUGBANK:DB00028	SPHEROIDS OF HUMAN AUTOLOGOUS MATRIX-ASSOCIATED CHONDROCYTES	TRUE	FREEZE-DRIED HUMAN ACTIVATED PROTEIN C CONCENTRATED	TRUE		FALSE		Human immunoglobulin G	SPHEROIDS OF HUMAN AUTOLOGOUS MATRIX-ASSOCIATED CHONDROCYTESFREEZE-DRIED HUMAN ACTIVATED PROTEIN C CONCENTRATED	FALSE	
2301	DRUGBANK:DB00028	SPHEROIDS OF HUMAN AUTOLOGOUS MATRIX-ASSOCIATED CHONDROCYTES	TRUE	FREEZE-DRIED HUMAN PROTHROMBIN COMPLEX CONCENTRATED	TRUE		FALSE		Human immunoglobulin G	SPHEROIDS OF HUMAN AUTOLOGOUS MATRIX-ASSOCIATED CHONDROCYTESFREEZE-DRIED HUMAN PROTHROMBIN COMPLEX CONCENTRATED	FALSE	
2302	DRUGBANK:DB00028	SPHEROIDS OF HUMAN AUTOLOGOUS MATRIX-ASSOCIATED CHONDROCYTES	TRUE	HUMAN NORMAL IMMUNOGLOBULIN G (PH4-TREATED ACIDIC NORMAL HUMAN IMMUNOGLOBULIN [SUBCUTANEOUS INJECTION])	TRUE		FALSE		Human immunoglobulin G	SPHEROIDS OF HUMAN AUTOLOGOUS MATRIX-ASSOCIATED CHONDROCYTESHUMAN NORMAL IMMUNOGLOBULIN G (PH4-TREATED ACIDIC NORMAL HUMAN IMMUNOGLOBULIN [SUBCUTANEOUS INJECTION])	FALSE	
2303	DRUGBANK:DB00028	SPHEROIDS OF HUMAN AUTOLOGOUS MATRIX-ASSOCIATED CHONDROCYTES	TRUE	PH4-TREATED NORMAL HUMAN IMMUNOGLOBULIN (SUBCUTANEOUS INJECTION)	TRUE		FALSE		Human immunoglobulin G	SPHEROIDS OF HUMAN AUTOLOGOUS MATRIX-ASSOCIATED CHONDROCYTESPH4-TREATED NORMAL HUMAN IMMUNOGLOBULIN (SUBCUTANEOUS INJECTION)	FALSE	
2304	DRUGBANK:DB00028	SPHEROIDS OF HUMAN AUTOLOGOUS MATRIX-ASSOCIATED CHONDROCYTES	TRUE	PH4-TREATED ACIDIC NORMAL HUMAN IMMUNOGLOBULIN	TRUE		FALSE		Human immunoglobulin G	SPHEROIDS OF HUMAN AUTOLOGOUS MATRIX-ASSOCIATED CHONDROCYTESPH4-TREATED ACIDIC NORMAL HUMAN IMMUNOGLOBULIN	FALSE	
2305	DRUGBANK:DB00028	SPHEROIDS OF HUMAN AUTOLOGOUS MATRIX-ASSOCIATED CHONDROCYTES	TRUE	PH4-TREATED ACIDIC HUMAN NORMAL IMMUNOGLOBULIN	TRUE		FALSE		Human immunoglobulin G	SPHEROIDS OF HUMAN AUTOLOGOUS MATRIX-ASSOCIATED CHONDROCYTESPH4-TREATED ACIDIC HUMAN NORMAL IMMUNOGLOBULIN	FALSE	
2306	DRUGBANK:DB00028	SPHEROIDS OF HUMAN AUTOLOGOUS MATRIX-ASSOCIATED CHONDROCYTES	TRUE	POLYETHYLENE GLYCOL TREATED HUMAN NORMAL IMMUNOGLOBULIN G	TRUE		FALSE		Human immunoglobulin G	SPHEROIDS OF HUMAN AUTOLOGOUS MATRIX-ASSOCIATED CHONDROCYTESPOLYETHYLENE GLYCOL TREATED HUMAN NORMAL IMMUNOGLOBULIN G	FALSE	
2307	DRUGBANK:DB00028	SPHEROIDS OF HUMAN AUTOLOGOUS MATRIX-ASSOCIATED CHONDROCYTES	TRUE	PH4-TREATED ACIDIC NORMAL  HUMAN IMMUNOGLOBULIN	TRUE		FALSE		Human immunoglobulin G	SPHEROIDS OF HUMAN AUTOLOGOUS MATRIX-ASSOCIATED CHONDROCYTESPH4-TREATED ACIDIC NORMAL HUMAN IMMUNOGLOBULIN	FALSE	
2308	DRUGBANK:DB00028	SPHEROIDS OF HUMAN AUTOLOGOUS MATRIX-ASSOCIATED CHONDROCYTES	TRUE	FREEZE-DRIED ION- EXCHANGE-RESIN TREATED HUMAN NORMAL IMMUNOGLOBULIN	TRUE		FALSE		Human immunoglobulin G	SPHEROIDS OF HUMAN AUTOLOGOUS MATRIX-ASSOCIATED CHONDROCYTESFREEZE-DRIED ION- EXCHANGE-RESIN TREATED HUMAN NORMAL IMMUNOGLOBULIN	FALSE	
2309	DRUGBANK:DB00030	INSULIN HUMAN (RDNA)	TRUE	INSULIN HUMAN	TRUE		FALSE		Insulin human	INSULIN HUMAN (RDNA)INSULIN HUMAN	FALSE	
2310	DRUGBANK:DB00030	INSULIN HUMAN	TRUE	INSULIN HUMAN	TRUE		FALSE		Insulin human	INSULIN HUMAN	FALSE	
2311	DRUGBANK:DB00030	HUMAN INSULIN (RDNA)	TRUE	INSULIN HUMAN	TRUE		FALSE		Insulin human	HUMAN INSULIN (RDNA)INSULIN HUMAN	FALSE	
2312	DRUGBANK:DB00058	ALPHA1-PROTEINASE INHIBITOR (HUMAN)	TRUE	LYOPHILIZED HUMAN ALPHA1-PROTEINASE INHIBITOR CONCENTRATE	TRUE		FALSE		Alpha-1-proteinase inhibitor	ALPHA1-PROTEINASE INHIBITOR (HUMAN)LYOPHILIZED HUMAN ALPHA1-PROTEINASE INHIBITOR CONCENTRATE	FALSE	
2313	DRUGBANK:DB00083	BOTULINUM TOXIN TYPE A	TRUE	BOTULINUM TOXIN TYPE A	TRUE		FALSE		Botulinum toxin type A	BOTULINUM TOXIN TYPE A	FALSE	
2314	DRUGBANK:DB00785		FALSE		FALSE	CRYPTENAMINE TANNATES	TRUE	DISCONTINUED	Cryptenamine	CRYPTENAMINE TANNATES	FALSE	
2315	DRUGBANK:DB00785		FALSE		FALSE	CRYPTENAMINE ACETATES	TRUE	DISCONTINUED	Cryptenamine	CRYPTENAMINE ACETATES	FALSE	
2316	DRUGBANK:DB05777		FALSE	THROMBOMODULIN ALFA	TRUE		FALSE		Thrombomodulin Alfa	THROMBOMODULIN ALFA	FALSE	
2317	DRUGBANK:DB09222	"HUMAN FIBRINOGEN, HUMAN THROMBIN"	TRUE	FREEZE-DRIED HUMAN FIBRINOGEN	TRUE		FALSE		Fibrinogen human	HUMAN FIBRINOGEN; HUMAN THROMBINFREEZE-DRIED HUMAN FIBRINOGEN	TrueFalse	"['DRUGBANK:DB09222', 'RXCUI:1655050']"
2318	DRUGBANK:DB09222	"HUMAN FIBRINOGEN, HUMAN THROMBIN"	TRUE	HUMAN FIBRINOGEN	TRUE		FALSE		Fibrinogen human	HUMAN FIBRINOGEN; HUMAN THROMBINHUMAN FIBRINOGEN	TrueFalse	"['DRUGBANK:DB09222', 'RXCUI:1655050']"
2319	DRUGBANK:DB09222	HUMAN FIBRINOGEN	TRUE	FREEZE-DRIED HUMAN FIBRINOGEN	TRUE		FALSE		Fibrinogen human	HUMAN FIBRINOGENFREEZE-DRIED HUMAN FIBRINOGEN	FALSE	
2320	DRUGBANK:DB09222	HUMAN FIBRINOGEN	TRUE	HUMAN FIBRINOGEN	TRUE		FALSE		Fibrinogen human	HUMAN FIBRINOGEN	FALSE	
2321	DRUGBANK:DB09363		FALSE		FALSE	RAUWOLFIA SERPENTINA ROOT	TRUE	DISCONTINUED	Rauwolfia serpentina root	RAUWOLFIA SERPENTINA ROOT	FALSE	
2322	DRUGBANK:DB09381		FALSE		FALSE	"ESTROGENS, ESTERIFIED"	TRUE	RX	Esterified estrogens	"ESTROGENS, ESTERIFIED"	FALSE	
2323	DRUGBANK:DB09422		FALSE		FALSE	SOYBEAN OIL	TRUE	RX	Soybean oil	SOYBEAN OIL	FALSE	
2324	DRUGBANK:DB09537		FALSE		FALSE	IODINE POVACRYLEX	TRUE	UNSURE	Iodine povacrylex	IODINE POVACRYLEX	FALSE	
2325	DRUGBANK:DB09567		FALSE		FALSE	OLIVE OIL	TRUE	UNSURE	Olive oil	OLIVE OIL	FALSE	
2326	DRUGBANK:DB09877		FALSE	ADSORBED DIPHTHERIA- PURIFIED PERTUSSIS- TETANUS COMBINED VACCINE	TRUE		FALSE		Corynebacterium diphtheriae	ADSORBED DIPHTHERIA- PURIFIED PERTUSSIS- TETANUS COMBINED VACCINE	FALSE	
2327	DRUGBANK:DB09877		FALSE	MENINGOCOCCAL QUADRIVALENT VACCINE (DIPHTHERIA TOXOID CONJUGATE)	TRUE		FALSE		Corynebacterium diphtheriae	MENINGOCOCCAL QUADRIVALENT VACCINE (DIPHTHERIA TOXOID CONJUGATE)	FALSE	
2328	DRUGBANK:DB09877		FALSE	ADSORBED INFLUENZA VACCINE (H5N1)	TRUE		FALSE		Corynebacterium diphtheriae	ADSORBED INFLUENZA VACCINE (H5N	FALSE	
2329	DRUGBANK:DB10316	"MEASLES, MUMPS AND RUBELLA VACCINE (LIVE)"	TRUE	FREEZE-DRIED LIVE ATTENUATED MEASLES AND RUBELLA COMBINED	TRUE		FALSE		Mumps virus strain B level jeryl lynn live antigen	"MEASLES, MUMPS AND RUBELLA VACCINE (LIVE)FREEZE-DRIED LIVE ATTENUATED MEASLES AND RUBELLA COMBINED"	FALSE	
2330	DRUGBANK:DB10316	"MEASLES, MUMPS AND RUBELLA VACCINE (LIVE)"	TRUE	LIVE VACCINIA VIRUS (LC16M8 STRAIN)	TRUE		FALSE		Mumps virus strain B level jeryl lynn live antigen	"MEASLES, MUMPS AND RUBELLA VACCINE (LIVE)LIVE VACCINIA VIRUS (LC16M8 STRAIN)"	FALSE	
2331	DRUGBANK:DB10316	"MEASLES, MUMPS, RUBELLA AND VARICELLA VACCINE (LIVE)"	TRUE	FREEZE-DRIED LIVE ATTENUATED MEASLES AND RUBELLA COMBINED	TRUE		FALSE		Mumps virus strain B level jeryl lynn live antigen	"MEASLES, MUMPS, RUBELLA AND VARICELLA VACCINE (LIVE)FREEZE-DRIED LIVE ATTENUATED MEASLES AND RUBELLA COMBINED"	FALSE	
2332	DRUGBANK:DB10316	"MEASLES, MUMPS, RUBELLA AND VARICELLA VACCINE (LIVE)"	TRUE	LIVE VACCINIA VIRUS (LC16M8 STRAIN)	TRUE		FALSE		Mumps virus strain B level jeryl lynn live antigen	"MEASLES, MUMPS, RUBELLA AND VARICELLA VACCINE (LIVE)LIVE VACCINIA VIRUS (LC16M8 STRAIN)"	FALSE	
2333	DRUGBANK:DB10318	"INFLUENZA VACCINE (LIVE ATTENUATED, NASAL)"	TRUE	FREEZE-DRIED LIVE ATTENUATED VARICELLA VACCINE	TRUE		FALSE		Varicella zoster vaccine (live/attenuated)	"INFLUENZA VACCINE (LIVE ATTENUATED, NASAL)FREEZE-DRIED LIVE ATTENUATED VARICELLA VACCINE"	FALSE	
2334	DRUGBANK:DB10318	"INFLUENZA VACCINE (LIVE ATTENUATED, NASAL)"	TRUE	"FREEZE-DRIED LIVE ATTENUATED MEASLES, RUBELLA COMBINED VACCINE"	TRUE		FALSE		Varicella zoster vaccine (live/attenuated)	"INFLUENZA VACCINE (LIVE ATTENUATED, NASAL)FREEZE-DRIED LIVE ATTENUATED MEASLES, RUBELLA COMBINED VACCINE"	FALSE	
2335	DRUGBANK:DB10318	"PANDEMIC INFLUENZA VACCINE (H5N1) (LIVE ATTENUATED, NASAL)"	TRUE	FREEZE-DRIED LIVE ATTENUATED VARICELLA VACCINE	TRUE		FALSE		Varicella zoster vaccine (live/attenuated)	"PANDEMIC INFLUENZA VACCINE (H5N1) (LIVE ATTENUATED, NASAL)FREEZE-DRIED LIVE ATTENUATED VARICELLA VACCINE"	FALSE	
2336	DRUGBANK:DB10318	"PANDEMIC INFLUENZA VACCINE (H5N1) (LIVE ATTENUATED, NASAL)"	TRUE	"FREEZE-DRIED LIVE ATTENUATED MEASLES, RUBELLA COMBINED VACCINE"	TRUE		FALSE		Varicella zoster vaccine (live/attenuated)	"PANDEMIC INFLUENZA VACCINE (H5N1) (LIVE ATTENUATED, NASAL)FREEZE-DRIED LIVE ATTENUATED MEASLES, RUBELLA COMBINED VACCINE"	FALSE	
2337	DRUGBANK:DB10318	SHINGLES (HERPES ZOSTER) VACCINE (LIVE)	TRUE	FREEZE-DRIED LIVE ATTENUATED VARICELLA VACCINE	TRUE		FALSE		Varicella zoster vaccine (live/attenuated)	SHINGLES (HERPES ZOSTER) VACCINE (LIVE)FREEZE-DRIED LIVE ATTENUATED VARICELLA VACCINE	FALSE	
2338	DRUGBANK:DB10318	SHINGLES (HERPES ZOSTER) VACCINE (LIVE)	TRUE	"FREEZE-DRIED LIVE ATTENUATED MEASLES, RUBELLA COMBINED VACCINE"	TRUE		FALSE		Varicella zoster vaccine (live/attenuated)	"SHINGLES (HERPES ZOSTER) VACCINE (LIVE)FREEZE-DRIED LIVE ATTENUATED MEASLES, RUBELLA COMBINED VACCINE"	FALSE	
2339	DRUGBANK:DB10318	"DENGUE TETRAVALENT VACCINE (LIVE, ATTENUATED)"	TRUE	FREEZE-DRIED LIVE ATTENUATED VARICELLA VACCINE	TRUE		FALSE		Varicella zoster vaccine (live/attenuated)	"DENGUE TETRAVALENT VACCINE (LIVE, ATTENUATED)FREEZE-DRIED LIVE ATTENUATED VARICELLA VACCINE"	FALSE	
2340	DRUGBANK:DB10318	"DENGUE TETRAVALENT VACCINE (LIVE, ATTENUATED)"	TRUE	"FREEZE-DRIED LIVE ATTENUATED MEASLES, RUBELLA COMBINED VACCINE"	TRUE		FALSE		Varicella zoster vaccine (live/attenuated)	"DENGUE TETRAVALENT VACCINE (LIVE, ATTENUATED)FREEZE-DRIED LIVE ATTENUATED MEASLES, RUBELLA COMBINED VACCINE"	FALSE	
2341	DRUGBANK:DB10343		FALSE	FREEZE-DRIED BACILLUS OF CALMETTE AND GUERIN FOR INTRAVESICAL USE (CONNAUGHT STRAIN)	TRUE		FALSE		Bacillus calmette-guerin substrain tice live antigen	FREEZE-DRIED BACILLUS OF CALMETTE AND GUERIN FOR INTRAVESICAL USE (CONNAUGHT STRAIN)	FALSE	
2342	DRUGBANK:DB10394		FALSE	"STANDARDIZED JAPANESE CEDAR POLLEN EXTRACT ORIGINAL SOLUTION 10,000 JAU/ML"	TRUE		FALSE		Phleum pratense pollen	"STANDARDIZED JAPANESE CEDAR POLLEN EXTRACT ORIGINAL SOLUTION 10,000 JAU/ML"	FALSE	
2343	DRUGBANK:DB10400		FALSE	DERMATOPHAGOIDES FARINAE EXTRACT BULK POWDER; DERMATOPHAGOIDES PTERONYSSINUS EXTRACT BULK POWDER	TRUE		FALSE		Dermatophagoides farinae	DERMATOPHAGOIDES FARINAE EXTRACT BULK POWDER; DERMATOPHAGOIDES PTERONYSSINUS EXTRACT BULK POWDER	TRUE	"['DRUGBANK:DB10400', 'DRUGBANK:DB10401']"
